squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price_in_thousands
89168,7,0,1,68,22649,9,6,2021,1,0,8588,3924,982,1,4,8921.15
73733,43,1,0,23,32960,7,7,2005,1,0,8747,7979,809,0,10,7377.74
9130,37,1,1,42,81629,5,10,2002,1,0,4439,5767,731,1,2,921.14
45506,87,0,1,60,76009,4,1,2016,0,1,5264,4245,852,0,9,4556.4
25147,35,1,0,81,38582,3,7,2014,0,1,4068,7472,225,0,6,2521.73
49395,20,0,0,10,36486,4,7,2015,1,0,6387,7320,415,0,0,4941.1
429,58,1,1,29,40696,8,5,2011,0,1,2561,2352,780,1,6,53.94
6454,29,0,0,63,81196,4,2,1996,0,1,9136,3205,365,1,2,646.69
69867,34,1,1,89,15818,4,10,1991,0,0,9491,379,861,0,2,6998.0
51518,39,0,1,67,43714,3,2,1999,1,1,9542,5547,124,1,7,5160.07
77324,66,0,1,96,49817,8,1,2000,1,1,2278,126,726,1,0,7746.69
70753,66,0,1,38,28784,9,6,1991,1,1,5308,7336,204,0,7,7083.24
92885,73,0,1,79,38639,1,10,2013,1,1,1880,1753,580,1,1,9293.82
72581,60,0,0,11,79804,3,8,2004,0,0,3188,2112,691,1,1,7258.97
30176,36,0,1,84,40392,9,8,2011,1,0,8940,5983,754,1,8,3024.96
38502,77,1,1,11,33167,6,10,2010,1,1,8276,6588,407,0,9,3861.36
53339,67,0,0,11,6144,4,1,2013,1,0,368,8180,312,0,3,5335.55
149,28,1,1,43,63045,5,1,1991,0,1,411,475,110,0,9,23.65
26851,33,1,0,81,51785,3,8,2021,0,1,4503,45,973,0,1,2696.19
75402,59,0,1,21,30993,3,10,2003,1,0,521,7959,257,1,8,7545.05
82653,31,0,1,37,23671,8,6,1992,0,0,6390,2348,480,1,3,8270.83
95702,29,1,0,47,23961,3,3,2013,1,1,9333,2189,896,0,4,9577.62
18523,38,1,0,31,31263,9,2,2001,0,0,6243,7616,154,1,9,1860.03
84217,60,1,1,18,47565,6,4,2013,1,1,4953,6240,468,0,5,8429.96
51109,17,0,0,38,4564,10,6,2017,1,1,1368,1500,754,0,1,5114.43
40364,3,0,1,63,2420,5,4,2011,0,0,8580,8428,264,0,6,4043.48
53424,16,0,0,25,81329,2,2,1999,1,0,5901,7765,202,0,0,5343.22
34159,84,0,1,25,16990,10,9,2004,1,0,6456,6496,467,0,10,3420.31
71714,82,0,0,53,42915,9,1,2006,1,0,8313,1169,288,0,5,7175.06
85181,4,0,1,98,5079,4,6,2020,0,0,9945,9629,574,0,6,8530.23
12018,4,1,0,88,16975,3,9,2006,0,1,6066,6360,563,1,6,1213.31
41665,63,0,1,94,1474,6,4,2013,0,0,9230,9066,916,1,5,4177.47
74970,60,1,1,82,91777,2,5,2000,0,1,1897,545,869,0,10,7509.12
55052,6,0,0,67,30748,7,8,1992,1,0,5499,9979,683,1,9,5506.95
65752,15,0,1,76,12357,1,4,2020,1,1,2809,8094,724,0,3,6583.47
13659,10,0,1,100,33818,9,9,2015,1,0,5179,4586,793,0,3,1373.74
17241,98,1,1,7,58838,9,2,2001,0,1,8505,819,238,0,8,1730.3
9771,26,0,1,48,97664,3,6,1995,0,1,2211,1892,367,0,0,983.42
23513,11,0,1,26,65711,9,5,2015,0,1,1411,1522,880,0,10,2357.58
65369,9,0,0,50,20095,4,3,1999,1,1,7890,6798,110,0,0,6539.4
79853,45,0,0,17,65419,6,3,1994,1,1,5601,4130,975,0,10,7987.75
13346,57,0,0,57,30010,6,8,2021,1,1,2525,545,809,0,8,1336.41
48130,20,1,0,9,94092,6,9,1995,0,1,5002,8403,187,0,9,4815.77
40506,56,0,0,8,59981,1,5,2016,0,0,5215,5705,962,0,3,4051.27
25341,85,1,1,47,49111,5,1,2014,0,0,5010,3406,990,1,0,2544.9
24681,77,1,1,27,47332,3,1,2008,1,0,2785,4091,472,0,9,2475.75
35849,22,1,1,7,16624,10,3,2010,0,0,9292,3968,969,0,1,3594.49
63992,5,1,0,39,50384,6,9,2005,1,1,5356,8172,764,0,2,6405.55
23478,80,1,0,5,51544,8,2,2019,1,0,5728,2902,263,1,6,2351.87
7155,93,0,1,56,55178,7,10,1990,0,0,9507,641,142,1,5,724.1
70525,57,1,1,70,90234,2,5,1993,0,0,6027,4555,718,0,2,7065.21
45893,1,1,0,43,34571,8,10,2017,1,0,8584,1089,326,1,3,4596.5
6570,80,1,1,52,55389,7,5,2010,1,1,7057,7031,741,1,6,667.71
45746,86,0,0,76,81447,4,3,2009,1,1,2589,8033,400,1,7,4580.04
9749,85,1,0,65,54807,6,5,2018,0,0,9426,8113,555,0,9,980.61
22593,20,0,1,28,39784,10,3,2007,1,1,7213,6594,513,0,2,2262.2
2169,96,0,1,48,9503,7,10,1992,0,1,1685,7574,978,1,3,221.3
6281,33,1,1,10,86568,8,1,1996,0,0,4461,1934,361,1,0,636.19
27093,14,1,1,34,45911,1,6,1996,1,0,640,8108,515,1,2,2718.66
9664,77,0,0,94,14891,10,10,2012,0,1,2551,1704,475,1,2,968.81
57722,21,1,1,69,50612,9,10,2020,1,1,5689,9188,518,1,0,5785.13
74810,19,1,0,97,78485,10,6,2017,1,1,6040,2747,150,1,3,7492.75
58239,88,1,0,77,26294,4,5,1999,1,0,3568,8465,155,0,10,5831.55
16101,66,1,1,36,5438,5,1,2013,1,0,1772,6971,115,0,10,1621.19
35562,80,0,1,58,35855,3,6,2001,0,0,6235,5507,800,1,7,3560.79
25821,37,0,1,58,93340,2,8,2015,1,1,6389,4753,800,0,2,2587.74
622,81,0,0,17,26475,1,2,2010,0,1,6506,9958,528,1,2,63.98
39130,3,0,1,52,20711,3,10,2004,1,1,3279,2622,383,0,6,3921.49
26750,42,1,0,74,55441,3,7,1992,0,1,3650,9895,345,0,10,2678.91
4592,60,1,0,99,21492,6,7,2013,1,1,9026,7901,275,1,4,469.34
44854,18,1,0,79,88270,2,7,1997,1,1,5217,4224,385,0,2,4489.44
62314,23,1,1,27,46090,8,9,2019,0,0,4797,5715,169,0,7,6239.57
13696,8,0,0,40,16192,7,8,2003,1,1,905,5498,398,0,10,1371.95
59386,85,0,1,27,38284,8,4,2000,1,1,2341,2771,734,1,5,5942.77
82952,31,1,0,7,95942,9,3,2015,1,1,9960,9188,606,0,0,8299.69
22809,70,1,1,65,75785,6,8,1990,0,0,3261,9231,862,0,4,2285.98
96228,54,1,0,76,46927,6,2,2017,1,0,759,7870,724,1,0,9627.18
14983,40,0,0,90,14628,3,9,2014,1,0,1559,1419,460,0,3,1505.6
4623,93,0,1,58,11227,3,10,2009,1,0,872,7715,311,0,10,468.49
32369,98,0,1,32,22243,4,1,2013,1,1,5326,5077,182,1,2,3242.8
91716,7,1,1,97,69278,8,5,2006,1,0,9715,8665,352,1,4,9184.1
39526,78,0,0,55,64053,1,2,2009,0,1,5454,7380,787,0,2,3957.78
83521,59,1,1,47,62591,2,7,2007,0,1,3228,7518,195,1,3,8360.84
60745,97,0,1,85,81543,9,6,2015,1,1,5075,5017,936,1,1,6084.06
60307,34,0,0,31,86593,6,7,1991,0,1,9401,2016,230,0,2,6031.86
33098,36,1,1,42,3721,7,8,1992,1,0,7639,6380,221,1,7,3319.48
53565,14,1,0,47,50801,8,3,1990,0,1,9618,3770,273,1,2,5363.98
34236,60,1,0,85,64796,4,5,2012,0,0,1703,1344,167,1,5,3429.69
98846,61,0,1,96,52808,6,6,2013,1,0,4958,1040,612,0,10,9892.06
75593,62,1,1,88,61369,6,10,2013,1,0,2776,609,546,1,10,7567.84
31536,69,1,0,4,28290,1,7,1996,0,0,8825,6894,329,0,3,3156.71
39758,19,1,1,2,98096,9,5,2011,1,0,9954,9859,823,1,0,3983.19
61771,94,0,0,53,87574,2,8,2006,0,1,5293,6348,790,1,9,6181.73
56256,84,1,1,84,50132,8,8,2001,0,1,3473,717,931,1,0,5639.54
4280,98,1,1,41,58746,2,4,2018,0,1,6036,5694,117,1,9,437.39
66746,6,1,0,10,22139,7,3,1997,0,0,1567,9732,378,1,3,6678.87
82407,75,0,0,70,93627,1,6,2019,1,0,2601,3929,538,1,1,8244.58
99532,17,0,0,62,79254,3,6,1993,1,0,3158,7404,501,0,5,9954.87
72196,50,1,1,12,56655,4,6,2013,0,0,8722,3606,608,0,1,7225.67
93690,94,1,0,31,74695,5,2,1995,0,0,1801,3488,140,0,2,9372.36
85397,2,1,1,17,82306,9,2,1996,0,0,5573,7401,418,1,7,8544.81
36673,31,1,0,3,72516,10,9,1993,0,1,1511,5467,906,1,4,3673.4
3577,50,1,1,94,57999,10,10,1993,1,1,1661,3944,536,0,10,366.96
51797,1,0,0,82,2542,9,10,2011,0,0,8963,3245,905,1,9,5181.83
24962,41,0,0,6,96923,7,1,2014,1,0,1251,9789,260,0,2,2497.43
45647,17,1,1,100,31458,9,4,2019,1,1,3554,9429,713,0,6,4580.94
69426,70,0,1,37,55147,7,5,1996,1,1,6116,8775,272,1,9,6948.09
96526,29,0,0,97,98433,10,2,1992,1,0,5207,8208,553,0,10,9657.48
36704,74,1,1,100,23421,2,1,2007,0,0,1014,6314,933,0,0,3682.62
88898,53,1,1,52,71476,9,6,2018,0,0,9679,9017,220,1,5,8902.05
78463,33,0,0,79,67986,9,8,1991,0,0,8866,2131,736,0,3,7849.79
23184,56,1,1,100,70418,7,9,1997,0,1,7131,4031,762,1,3,2335.64
864,17,1,0,15,51196,5,2,1999,0,1,2420,9941,427,0,9,89.91
61115,48,0,1,56,91611,1,10,1991,1,1,6995,5435,469,1,8,6116.45
83780,56,1,0,6,13031,3,10,2020,1,1,4012,4622,656,1,1,8382.46
11904,59,0,1,55,79610,4,2,1993,1,0,9794,4214,813,1,3,1198.85
27226,80,0,0,77,30704,10,2,2014,0,1,2978,4685,775,1,10,2726.81
30587,87,1,1,33,15207,9,4,2014,1,0,8852,8833,704,1,4,3068.62
3349,56,0,1,53,23970,7,7,2000,1,0,7763,6684,164,1,4,340.86
20001,26,0,1,54,73837,4,6,2003,1,1,6976,4926,876,0,5,2004.77
52345,71,1,1,14,66187,6,6,2003,0,1,1017,844,305,1,5,5241.33
35420,86,0,0,43,14428,5,4,2010,0,1,4993,1948,813,1,1,3543.38
68726,93,1,1,44,46443,10,5,2004,1,1,381,2887,378,1,0,6881.56
1693,30,0,1,38,46600,9,1,2006,0,0,2917,3696,714,1,1,174.85
94704,55,1,1,6,84914,5,7,2007,0,1,3351,6903,815,0,4,9480.93
16996,52,1,1,55,98220,6,2,2007,1,1,3070,9681,999,1,9,1711.59
87446,46,0,0,5,8242,4,9,2006,1,0,777,2279,217,1,3,8745.32
22333,6,1,1,34,62849,3,4,2002,0,0,3017,9775,868,0,8,2245.49
41269,28,1,1,70,27131,3,7,2019,0,1,9458,8594,417,1,2,4136.2
21536,48,1,1,67,63470,7,10,2016,0,0,3622,3477,530,0,5,2165.06
49609,95,1,0,34,58240,3,2,2004,0,0,9450,5511,500,1,0,4965.92
64213,96,0,0,32,77551,3,4,1996,0,1,1217,121,167,1,2,6422.84
73180,1,1,1,54,38386,9,7,2011,0,0,3340,452,784,1,10,7325.72
58855,1,0,0,66,20127,3,7,2004,0,1,2267,3070,531,0,3,5892.52
56467,63,0,0,41,28576,3,2,1990,1,0,2743,5018,815,0,0,5649.09
90301,35,0,1,89,38929,10,7,1999,1,0,7394,9780,262,0,1,9043.36
18040,80,1,1,62,61643,9,1,2016,1,0,3029,3408,157,0,4,1813.01
45070,100,0,0,92,21335,9,9,1997,1,0,1333,989,885,1,0,4510.98
91967,44,0,0,44,97804,8,5,1998,0,1,6259,2785,513,1,7,9198.82
86215,79,0,1,43,59061,1,3,2006,0,1,3203,2619,203,1,7,8630.5
54682,81,1,0,92,63687,3,6,2013,0,1,1114,2269,341,1,5,5477.38
3314,3,1,1,3,11840,1,8,2014,0,0,9251,169,978,1,0,336.32
15940,42,0,0,15,60924,3,2,1990,0,1,729,4150,526,0,2,1595.27
64307,91,1,1,67,65183,1,10,2019,0,1,6824,7141,956,1,6,6442.04
81658,27,0,1,14,42176,9,4,2008,0,0,5367,5193,215,1,6,8171.71
21765,79,1,1,35,98079,4,10,1990,1,0,5287,6084,442,0,0,2184.14
99177,51,1,0,57,2276,8,2,2004,0,1,9729,6362,403,1,9,9926.52
35691,53,1,1,95,4059,8,5,2016,1,1,8370,3039,340,1,7,3582.17
41264,20,1,0,41,18868,1,2,2006,0,1,970,4874,100,0,8,4134.22
62093,12,0,1,94,65064,9,2,2004,1,0,9421,7699,777,1,2,6222.28
52697,25,1,0,60,13248,7,3,2009,1,1,8452,8433,133,1,9,5278.05
47615,4,0,0,77,290,1,7,2006,0,0,4618,339,371,1,5,4768.37
86482,38,1,1,99,33972,9,7,1994,1,0,6662,413,672,0,8,8659.87
25532,94,0,0,25,9864,5,1,2006,1,1,6959,4906,235,1,3,2555.05
35733,25,0,0,3,20526,4,9,2003,0,0,2304,5810,899,0,3,3573.87
19510,23,1,1,97,70810,1,5,2008,0,1,8509,5309,274,1,1,1960.39
39007,52,1,1,44,5308,3,2,1999,1,0,2898,1245,783,1,8,3912.8
52618,19,1,0,56,17097,3,3,1998,1,0,6887,3346,488,0,8,5270.8
65531,36,1,1,35,57641,7,10,2014,1,1,4998,5786,603,0,8,6565.55
97491,95,0,0,97,83428,6,1,1992,0,0,5197,8532,878,1,9,9753.29
79066,91,0,0,18,10621,7,10,2019,0,1,14,4112,925,0,10,7908.2
17238,35,1,0,25,39274,3,4,2017,1,1,7963,4935,869,1,0,1727.94
71008,1,0,0,42,76193,6,9,2007,0,1,4727,1956,246,0,8,7104.06
38935,41,1,0,98,77785,8,5,2014,1,0,3246,5869,220,0,7,3900.52
33935,12,0,0,86,30349,7,4,2015,1,1,7274,2699,626,0,0,3400.56
47580,45,0,1,90,90626,9,7,1995,1,1,2195,6708,441,1,2,4768.58
55002,64,0,1,52,29477,7,3,2007,1,1,2350,8754,430,0,1,5510.05
65965,87,1,1,46,52325,9,4,2008,0,1,6767,606,871,1,5,6607.81
79744,36,1,0,50,92605,4,8,2012,1,1,1480,4074,108,1,0,7979.4
59889,91,1,0,60,152,9,7,2016,0,0,5106,2495,232,0,0,5997.89
93174,36,0,1,53,50115,5,8,1997,0,0,3133,2493,879,1,1,9325.58
99683,12,1,0,77,18300,5,8,2002,0,1,4034,2877,787,1,6,9977.0
79988,36,1,0,79,27623,1,9,2019,0,0,5860,3173,513,0,9,8007.66
68783,15,0,0,80,19508,4,10,1994,0,0,6498,2439,403,1,9,6885.74
56701,60,1,1,34,91300,6,2,2008,0,0,9778,5920,396,0,4,5673.88
5086,54,0,0,99,10704,6,1,2003,1,0,5717,3748,145,1,8,516.33
55917,74,1,0,1,17288,8,10,2014,0,1,2007,6081,182,0,3,5594.07
4276,4,1,1,91,46660,10,10,2014,0,1,4474,6233,740,1,1,440.52
46422,24,1,0,4,11433,9,9,2016,1,0,2768,3137,233,1,7,4645.31
72281,4,1,0,84,38954,3,10,2010,0,1,6225,3509,966,1,5,7239.76
72193,49,0,1,82,53046,4,7,1992,0,0,5541,1443,326,0,1,7224.58
75671,63,1,1,65,8142,7,2,2003,1,0,44,4840,271,1,4,7574.46
4187,100,1,0,41,7742,2,3,2004,0,0,3883,7004,393,1,6,421.09
25012,61,1,0,2,66817,6,4,2014,0,1,4770,9207,735,1,8,2503.62
23417,33,1,1,36,76697,9,4,2000,0,1,9900,2943,523,0,3,2346.32
39418,53,0,1,83,46757,4,4,1990,0,1,9168,5993,461,1,7,3950.05
60153,68,0,1,49,28764,6,6,1994,1,0,1658,1360,519,1,6,6021.52
78189,16,1,1,34,93841,5,7,2014,0,0,5556,1707,151,0,3,7828.15
999,30,0,1,11,26066,5,9,2006,1,0,3768,79,755,0,10,104.31
52552,83,0,1,55,48564,8,7,2006,0,1,113,3276,326,1,2,5263.0
21749,44,1,1,49,4339,3,10,2011,1,0,5405,8372,502,1,10,2181.46
92159,72,0,0,68,46805,9,1,1997,1,0,4553,4114,742,0,1,9220.69
36539,68,1,1,49,28123,1,2,1994,0,1,2863,3085,974,1,10,3664.16
67672,30,1,0,25,15984,10,3,2005,1,1,8480,8764,506,1,6,6773.65
33469,98,1,1,91,29874,7,7,2016,0,0,6871,4561,293,0,8,3362.76
31990,100,0,1,73,86580,7,6,2018,1,0,2491,7846,974,0,0,3204.95
34477,46,1,0,24,72350,9,10,1995,0,0,5761,9696,472,0,5,3454.53
99173,83,1,1,35,8235,5,3,1992,1,0,4914,9549,248,0,0,9927.13
8747,91,0,0,48,52535,8,9,1999,1,1,9242,1118,774,0,0,878.15
82978,41,0,0,62,81785,3,1,1997,1,0,6974,1471,578,0,3,8299.84
6363,36,0,0,75,46886,10,1,2013,1,1,9446,7211,696,1,0,643.1
40933,29,1,1,84,99838,1,10,2000,0,0,4791,9352,602,0,9,4100.22
86419,3,0,0,51,54642,9,7,1996,1,0,5149,176,284,0,9,8645.3
68143,87,0,0,14,67586,8,8,2018,0,0,2675,4544,994,1,9,6816.13
73048,22,1,1,75,8350,2,7,2009,0,1,8818,4393,159,1,3,7316.03
38171,51,1,1,83,55523,3,1,1992,0,1,7410,4011,352,1,4,3826.37
70091,62,1,1,86,37015,2,6,2009,1,0,1786,8181,733,0,8,7019.1
60721,88,0,0,48,64469,1,6,2015,0,0,4906,7257,954,1,9,6073.41
39611,5,0,1,50,99753,5,9,2005,1,1,9229,6385,409,0,0,3968.26
42421,69,1,0,24,80196,5,8,2021,0,1,86,4341,521,0,8,4246.97
96720,14,1,1,27,35971,8,9,1994,0,0,9849,1645,778,1,8,9680.68
99428,94,0,0,68,66013,3,6,2018,0,0,5468,3046,572,1,3,9947.78
82226,41,1,0,29,97019,10,10,2014,1,0,1354,955,884,1,2,8227.56
9889,1,0,1,65,54796,6,1,2006,1,0,3856,2412,470,1,10,994.98
95097,10,1,0,47,967,9,8,1995,1,1,5643,5828,626,0,6,9513.86
74689,44,1,1,33,40817,5,3,2006,0,0,3511,7185,866,0,8,7476.07
61067,99,1,1,39,7402,9,3,1993,0,0,691,1255,244,0,2,6110.9
61185,39,0,0,48,81696,9,1,1998,1,1,2353,9147,355,0,9,6121.09
91554,81,0,0,79,12268,4,10,1999,0,1,9184,9063,210,0,6,9157.9
46211,47,1,0,77,63171,9,5,2003,1,1,6159,9676,776,0,8,4629.86
71593,92,0,0,34,82914,5,1,2005,1,1,1418,4282,547,1,7,7160.69
64882,88,0,0,86,26142,5,7,1990,1,1,3453,5513,452,1,8,6493.0
19801,9,0,1,63,14539,4,7,2009,1,1,9716,4524,665,1,8,1986.49
94771,85,0,1,44,9284,1,4,2006,0,0,1583,5652,274,0,8,9481.65
77716,85,0,0,28,8928,7,1,2006,1,0,2286,4964,968,1,5,7773.64
95817,97,0,1,25,80904,3,5,1995,0,1,6697,8898,840,1,7,9588.18
89172,65,0,0,84,66937,9,9,2016,1,0,2187,3283,769,0,4,8919.65
11104,69,1,1,19,6145,6,2,1996,0,0,6106,7898,471,0,3,1116.58
47039,34,0,1,47,26838,1,3,1990,0,1,8169,3695,662,1,3,4710.29
53762,45,0,1,98,40769,2,5,2000,1,0,1270,4514,153,1,1,5385.47
50733,74,1,0,77,63638,5,2,2003,1,0,4902,3383,910,1,0,5080.61
58682,10,1,1,99,6450,10,9,1995,1,1,5930,9453,848,0,5,5876.38
72207,46,1,1,33,87468,2,2,1996,0,0,6041,760,471,0,3,7230.0
74309,19,0,0,73,81934,3,1,2015,0,0,6743,447,607,0,2,7433.73
54077,1,0,0,98,88878,10,10,2002,0,0,46,6939,521,1,0,5410.65
46128,47,1,1,88,16141,1,4,1996,1,0,7069,270,902,1,10,4624.67
13160,55,1,0,76,67551,6,9,1996,0,1,9049,8653,567,1,0,1323.84
83726,50,0,0,46,58546,10,8,1997,1,0,6460,1248,167,1,7,8374.01
48627,54,1,1,87,73386,8,2,2000,0,0,9952,788,607,1,10,4871.84
30858,28,1,1,32,24343,8,1,1997,0,0,2575,2710,351,1,9,3093.39
70707,70,1,1,68,45156,3,8,2011,0,1,7276,5926,859,1,2,7077.98
35060,21,0,1,82,456,1,4,2013,0,1,5150,2188,323,0,8,3513.61
3411,92,0,1,66,88423,7,1,2009,0,1,3419,9213,455,0,10,350.29
8515,68,1,1,35,50694,3,10,2010,0,0,2324,8987,537,1,3,860.89
2065,43,1,0,81,51593,1,4,2002,0,1,7468,1741,851,1,7,216.33
82787,69,1,1,80,6921,10,10,2014,0,0,27,8936,551,0,6,8289.3
53067,14,0,0,74,4056,10,4,1991,0,0,7988,3151,647,0,2,5312.21
65308,38,1,0,75,45213,9,7,2003,0,1,3714,7479,698,0,2,6535.12
68703,16,1,1,12,1147,2,9,2007,0,0,3071,927,442,0,9,6874.68
84789,50,0,1,27,91548,9,6,1992,0,0,9782,7911,857,0,9,8484.81
77708,17,0,1,95,63651,7,7,2015,1,1,2635,7985,546,0,2,7779.0
75549,77,0,0,70,53936,3,7,2005,1,0,6519,9792,859,0,4,7562.03
65222,63,1,1,98,34483,5,3,2021,0,1,476,7378,637,1,7,6532.38
92329,97,0,1,97,5214,6,6,2004,1,0,6386,6535,950,0,5,9242.25
34260,6,1,0,1,16108,7,6,2010,1,0,8429,8123,924,0,10,3431.01
32471,15,0,1,77,83941,1,7,1990,0,0,7094,8235,853,0,6,3255.2
16360,9,0,1,80,74672,9,10,1994,1,1,3676,7700,924,1,10,1641.01
98250,45,1,0,13,51326,3,10,2002,1,0,6344,7783,869,1,6,9830.96
2111,79,1,0,60,56226,9,1,1994,1,1,5773,735,236,1,0,216.52
47136,5,0,1,39,14286,5,9,1993,1,1,2531,4393,645,0,6,4716.73
4293,1,0,1,87,65888,8,3,2014,0,0,6852,4574,723,0,0,438.34
16602,31,0,0,62,4024,2,8,2002,1,1,1529,7057,624,1,1,1664.81
80225,100,0,0,67,79891,10,6,2002,1,1,656,971,932,1,6,8025.74
43140,6,1,1,53,29151,5,10,1992,1,1,3056,6995,743,0,6,4322.4
35498,1,1,1,84,84229,7,6,1993,0,0,9554,1909,280,1,10,3561.3
54822,84,0,1,12,8145,1,9,2016,1,0,9311,7673,459,0,2,5485.08
71630,5,1,0,45,82464,1,4,1996,1,0,2176,1444,973,0,7,7169.85
54159,79,1,1,41,92628,7,7,1992,0,0,6417,6724,125,0,5,5424.71
42648,55,1,0,61,65569,5,3,2010,1,1,8489,5873,533,1,1,4271.24
16661,43,1,1,61,85955,5,7,1999,1,0,3422,3858,148,0,2,1675.85
35160,8,1,1,86,77047,2,4,2004,1,1,461,1849,953,0,10,3527.56
81060,54,1,1,15,61691,2,2,2002,1,0,5925,9705,342,1,8,8113.58
48214,83,0,0,30,17080,3,1,2013,1,0,5443,5204,699,0,2,4823.54
3041,95,0,0,18,73845,7,5,1993,1,0,516,6028,410,1,10,306.02
24895,7,1,1,59,48046,6,2,2012,0,1,8541,5444,851,0,0,2496.02
49171,2,1,1,78,900,8,5,2004,0,0,5815,8787,515,0,2,4931.74
19572,96,1,1,64,29717,4,1,2017,0,0,6782,4306,383,1,2,1969.87
29755,32,1,1,62,78397,4,3,2013,1,1,6779,1851,286,0,5,2981.84
18209,51,1,0,60,55396,2,1,2017,1,1,6216,6588,315,1,10,1829.92
1664,52,1,1,25,49566,10,7,1992,1,1,8348,9834,950,0,8,174.01
6048,65,0,1,43,48028,2,3,2021,0,0,5072,8070,575,0,9,610.31
14807,30,1,1,59,87205,6,7,2016,0,0,7326,7417,501,0,0,1488.47
53904,1,0,0,8,94406,8,7,2017,1,1,7053,8710,793,0,2,5391.99
58610,9,0,0,83,32703,3,2,2012,1,1,2014,6018,644,1,1,5868.89
37916,26,1,1,52,47924,3,8,2004,0,0,4276,5143,627,1,2,3798.91
53396,77,1,0,42,66177,8,3,1990,1,1,4830,3740,199,1,7,5344.75
76324,45,0,0,22,36613,7,2,1999,1,1,657,7700,856,0,3,7634.05
16218,66,1,1,70,44999,5,10,2015,1,1,6691,548,220,1,8,1630.15
5246,49,1,0,51,22707,3,8,1998,1,1,2117,4370,205,0,6,532.55
71567,70,0,1,94,64245,10,8,1992,0,0,5968,1718,985,0,4,7166.92
90151,73,1,1,79,15682,3,3,2012,0,1,1784,9088,682,1,9,9022.49
12376,56,0,1,79,80060,10,1,2009,1,1,3177,7284,562,1,5,1248.05
65914,5,1,1,11,44907,10,8,2019,0,1,3729,9990,938,0,6,6599.32
64232,43,1,1,91,49501,4,10,1993,1,1,8664,3981,604,1,2,6433.1
97677,51,1,0,35,37317,10,2,1994,0,0,4887,5498,810,0,5,9772.15
77690,87,1,0,60,22956,1,3,2013,1,0,6027,151,110,0,9,7777.09
69482,42,1,0,94,36004,6,1,2012,1,0,7285,1089,751,0,1,6957.18
13176,82,1,1,54,71238,2,4,2016,1,0,5874,1827,725,1,3,1326.83
52259,16,0,1,72,23742,9,6,2003,1,0,1558,5398,734,1,4,5236.5
19183,18,0,0,41,64943,2,10,2004,1,0,7151,5616,470,1,3,1919.7
3605,45,1,0,22,65504,6,7,2007,1,0,4145,6135,517,1,4,362.85
34728,25,1,0,59,76782,8,10,2019,1,1,1757,404,892,1,9,3480.49
56885,89,1,1,80,69885,1,4,2001,0,1,7919,3273,651,1,8,5699.85
9780,95,0,1,36,64087,9,7,1992,0,0,7110,8941,537,0,10,982.22
43552,51,0,0,70,14069,7,5,2021,0,0,8136,590,591,1,7,4357.92
50336,11,1,1,97,10616,3,10,1996,1,0,5190,9575,451,0,2,5041.77
55617,24,1,1,55,69618,1,10,2019,1,1,2478,1511,147,0,1,5572.55
24021,4,1,0,4,8686,2,7,1997,1,0,804,6439,354,1,9,2407.46
50479,3,0,1,73,39939,5,9,2020,0,0,4149,6785,188,0,5,5057.66
18208,8,0,1,62,26485,4,1,2019,1,0,642,5290,123,0,0,1828.91
66657,25,0,0,32,5768,4,10,1997,0,0,6454,8994,285,1,1,6668.31
79950,89,0,0,64,46010,9,3,1997,1,0,2113,9708,220,1,8,7997.51
69399,77,0,0,1,23261,2,6,2003,0,0,9456,8699,604,0,8,6940.28
2638,100,0,1,44,31577,3,9,2012,0,1,1987,7304,597,0,6,271.56
64949,83,1,1,50,94372,1,2,2009,0,0,9415,9152,642,0,4,6502.21
94228,34,0,1,62,34921,2,10,1994,0,0,815,6389,836,0,6,9430.66
66944,3,1,0,16,16288,9,4,2007,1,0,7887,5075,480,0,10,6698.62
70399,14,0,1,85,82950,6,5,2013,0,1,8009,9856,255,0,4,7048.78
14829,91,0,1,67,84964,6,6,2002,1,1,3275,4849,951,1,9,1487.04
13601,76,0,1,64,8319,6,10,2007,1,0,9049,8693,978,1,8,1371.93
84311,44,1,0,38,63461,7,9,2004,0,1,4762,6898,779,1,1,8438.14
45248,95,1,0,90,57471,4,10,2013,0,0,7958,3754,607,1,2,4530.13
65975,54,1,0,63,80291,6,6,1992,1,1,6457,132,785,0,1,6603.62
35551,82,1,1,4,93906,6,5,1999,0,0,1082,9949,510,1,9,3563.0
82158,72,1,0,82,65796,4,6,2020,1,0,1109,3222,539,0,10,8227.14
75801,70,1,1,99,60503,2,9,1992,0,0,6654,3830,151,0,8,7590.02
82123,44,1,0,84,18174,2,5,2020,0,0,8400,7843,816,1,1,8225.08
61039,27,1,1,69,7161,6,1,1995,0,0,4909,3150,666,1,6,6114.26
47519,8,1,1,95,3013,8,10,2006,1,0,87,5881,814,1,9,4759.72
94512,89,1,0,39,15527,8,1,2002,0,1,3981,4739,694,0,2,9457.14
60842,28,1,0,4,70186,1,9,2018,0,1,5651,2170,423,0,1,6087.2
28481,74,1,1,6,83577,7,5,2013,0,0,3397,7297,778,1,4,2854.72
51243,74,1,1,35,57298,5,2,2017,0,0,8486,7441,329,0,0,5134.13
